Date,Open,High,Low,Close,Adj Close,Volume
8/09/2014,583.392212,588.533936,583.093811,586.495117,586.495117,1434900
9/09/2014,585.679626,585.779053,576.828308,577.832764,577.832764,1290700
10/09/2014,578.320068,580.309143,573.785034,579.911316,579.911316,980000
11/09/2014,577.18634,578.628418,573.108765,578.170898,578.170898,1224400
12/09/2014,577.822815,578.45929,571.318604,572.472229,572.472229,1606000
15/09/2014,569.806885,571.805908,565.102783,569.966003,569.966003,1601900
16/09/2014,569.627869,578.320068,569.528442,576.778564,576.778564,1484400
17/09/2014,576.838257,584.30719,575.609985,581.572205,581.572205,1697400
18/09/2014,583.790039,586.316101,581.800964,586.047607,586.047607,1448500
19/09/2014,588.265381,593.21814,586.276367,592.820374,592.820374,3746900
22/09/2014,590.572693,590.700989,580.269348,584.157959,584.157959,1694100
23/09/2014,583.640808,583.640808,577.822815,577.952087,577.952087,1475400
24/09/2014,578.280273,586.40564,577.345459,584.774597,584.774597,1732800
25/09/2014,584.336975,584.764648,571.0401,571.915283,571.915283,1931200
26/09/2014,572.909851,576.082397,571.517517,573.944153,573.944153,1447600
29/09/2014,568.623413,575.028198,568.04657,573.208191,573.208191,1285900
30/09/2014,573.775085,576.679138,569.717407,574.202698,574.202698,1626200
1/10/2014,572.860107,574.421509,563.909302,565.162415,565.162415,1449400
2/10/2014,564.207703,568.782532,560.239502,566.962524,566.962524,1181600
3/10/2014,569.916321,574.068481,569.369324,572.134094,572.134094,1144800
6/10/2014,575.634827,577.822815,571.298706,574.192749,574.192749,1217900
7/10/2014,571.258911,572.124146,560.657227,560.657227,560.657227,1916500
8/10/2014,562.477173,570.74176,554.441406,569.369324,569.369324,1996300
9/10/2014,568.056519,568.364807,556.002808,557.812866,557.812866,2531700
10/10/2014,554.670105,562.039612,541.07489,541.512451,541.512451,3090400
13/10/2014,542.009766,546.495056,530.184753,530.294128,530.294128,2588700
14/10/2014,535.953064,544.197693,530.254395,534.998291,534.998291,2228600
15/10/2014,528.106201,529.886414,515.465698,527.131531,527.131531,3729500
16/10/2014,516.161865,526.534851,512.183716,521.641724,521.641724,3718700
17/10/2014,524.36676,528.076355,505.749115,508.374695,508.374695,5554500
20/10/2014,506.664093,518.906799,505.321472,517.991821,517.991821,2614700
21/10/2014,522.317993,523.909241,516.27124,523.660645,523.660645,2342600
22/10/2014,526.99231,536.848145,525.908264,529.796875,529.796875,2927200
23/10/2014,536.370728,544.227539,532.919739,541.005249,541.005249,2355200
24/10/2014,541.383179,541.90033,532.860046,536.828247,536.828247,1978500
27/10/2014,534.093262,541.432922,534.093262,537.812805,537.812805,1188600
28/10/2014,540.03064,545.977905,538.658142,545.898376,545.898376,1274400
29/10/2014,546.992371,551.159424,543.988831,546.325989,546.325989,1775400
30/10/2014,545.948059,549.777039,540.537842,547.300659,547.300659,1459600
31/10/2014,556.291199,556.51001,551.71637,556.022705,556.022705,2040600
3/11/2014,552.46228,554.849121,550.204651,552.183777,552.183777,1386000
4/11/2014,549.975952,552.46228,546.296143,551.079895,551.079895,1247600
5/11/2014,553.755127,553.755127,541.07489,542.934631,542.934631,2037800
6/11/2014,542.516968,543.894348,538.011719,539.075867,539.075867,1336900
7/11/2014,543.223083,543.223083,535.724304,538.051514,538.051514,1638200
10/11/2014,538.499023,546.584595,538.061462,544.496094,544.496094,1137700
11/11/2014,545.490601,548.921753,543.312561,547.280762,547.280762,968200
12/11/2014,547.380188,547.449829,542.188782,544.317078,544.317078,1132700
13/11/2014,546.793457,546.793457,540.507996,542.397583,542.397583,1343000
14/11/2014,543.690491,543.690491,539.185242,541.422974,541.422974,1293000
17/11/2014,540.607422,540.816284,531.140503,533.576111,533.576111,1730700
18/11/2014,534.560669,538.97644,531.248901,532.104187,532.104187,1968000
19/11/2014,532.074341,535.296631,527.181274,534.053467,534.053467,1396000
20/11/2014,528.344849,532.183777,528.175781,531.905273,531.905273,1567600
21/11/2014,538.648193,539.175354,533.625854,534.560669,534.560669,2230300
24/11/2014,534.7099,539.732239,532.690979,536.321045,536.321045,1711000
25/11/2014,536.05249,541.005249,535.656677,538.121094,538.121094,1794800
26/11/2014,537.922241,538.588562,534.105225,537.414978,537.414978,1527100
28/11/2014,537.663635,539.036072,533.665649,538.867004,538.867004,1151500
1/12/2014,535.953064,538.449341,528.951538,530.88092,530.88092,2121100
2/12/2014,530.592529,532.571655,526.902832,530.831177,530.831177,1530800
3/12/2014,528.533813,533.064941,526.365784,528.41449,528.41449,1281400
4/12/2014,528.255371,534.40155,525.699402,534.371765,534.371765,1395900
5/12/2014,528.096252,529.975891,521.412964,522.387634,522.387634,2572600
8/12/2014,524.247375,528.096252,520.925659,524.098206,524.098206,2335700
9/12/2014,519.284668,531.268799,517.653687,530.453308,530.453308,1876400
10/12/2014,530.164856,533.397095,522.685974,523.183228,523.183228,1716900
11/12/2014,524.913757,531.000305,524.21759,525.450806,525.450806,1615200
12/12/2014,520.647217,525.609924,515.82373,515.82373,515.82373,2000000
15/12/2014,519.881409,520.239441,510.463196,510.990295,510.990295,2821100
16/12/2014,508.762543,510.244415,486.325928,492.680969,492.680969,3975100
17/12/2014,494.282166,504.227478,494.093201,502.129028,502.129028,2891000
18/12/2014,510.144958,511.059906,501.940063,508.305054,508.305054,2934700
19/12/2014,508.71283,514.888855,504.138977,513.526367,513.526367,3700300
22/12/2014,513.257813,523.581055,513.257813,521.999756,521.999756,2731200
23/12/2014,524.118103,531.63678,523.411987,527.688477,527.688477,2203600
24/12/2014,527.608948,528.851074,524.138,525.878418,525.878418,707800
26/12/2014,525.878418,531.328491,524.426392,531.10968,531.10968,1043400
29/12/2014,529.279724,532.551758,527.112671,527.429932,527.429932,2284800
30/12/2014,525.202148,528.245422,524.247375,527.519409,527.519409,878600
31/12/2014,528.344849,529.6875,522.924683,523.521423,523.521423,1372000
2/01/2015,526.114746,528.362366,521.231628,521.937744,521.937744,1447600
5/01/2015,520.39624,521.460388,510.252045,511.057617,511.057617,2059800
6/01/2015,512.181458,513.350037,498.3078,499.212799,499.212799,2899900
7/01/2015,504.22522,504.467896,496.915436,498.357513,498.357513,2065100
8/01/2015,495.264526,500.724487,488.312805,499.928864,499.928864,3353600
9/01/2015,501.997498,502.156616,492.082062,493.454498,493.454498,2069400
12/01/2015,492.231232,493.261566,484.891632,489.854309,489.854309,2322400
13/01/2015,496.109894,500.227234,489.69519,493.464447,493.464447,2370500
14/01/2015,491.94281,500.475861,490.301849,498.128784,498.128784,2235700
15/01/2015,502.80304,502.912445,495.035797,499.043732,499.043732,2715800
16/01/2015,497.273468,505.408722,497.263519,505.299316,505.299316,2298300
20/01/2015,508.203339,509.695129,503.246613,504.125763,504.125763,2227900
21/01/2015,504.473846,516.437988,503.429596,515.204773,515.204773,2268700
22/01/2015,518.625977,533.394714,516.855713,531.465332,531.465332,2676900
23/01/2015,532.658752,539.202759,530.082947,536.994873,536.994873,2273000
26/01/2015,535.582642,536.05011,526.771179,532.280823,532.280823,1543700
27/01/2015,527.069519,527.795532,515.354004,515.791565,515.791565,1904000
28/01/2015,519.918884,520.127686,507.208801,507.208801,507.208801,1683800
29/01/2015,508.203339,508.292847,498.45697,507.865204,507.865204,4186400
30/01/2015,513.036743,536.915344,512.698608,531.594604,531.594604,5606400
2/02/2015,528.819885,530.082947,515.712036,525.587646,525.587646,2849800
3/02/2015,525.110291,530.480713,520.39624,526.343506,526.343506,2034800
4/02/2015,526.343506,529.756714,518.417114,519.898987,519.898987,1663700
5/02/2015,520.92334,525.607544,519.232666,524.692566,524.692566,1849800
6/02/2015,524.752258,534.259949,523.528992,528.093872,528.093872,1749400
9/02/2015,525.110291,529.088379,523.141113,524.941223,524.941223,1267800
10/02/2015,526.403198,534.757202,524.036194,534.001343,534.001343,1749900
11/02/2015,532.370361,535.503113,530.458862,533.036682,533.036682,1377800
12/02/2015,534.309692,541.838257,531.746765,539.958557,539.958557,1620200
13/02/2015,540.376282,546.900391,540.157471,546.00531,546.00531,1900300
17/02/2015,543.837219,546.989868,538.128662,539.86908,539.86908,1616800
18/02/2015,538.436951,542.504578,534.568237,536.746277,536.746277,1451600
19/02/2015,535.097717,540.140015,535.067932,539.901306,539.901306,991800
20/02/2015,540.157471,540.774109,532.867615,536.000366,536.000366,1444400
23/02/2015,533.116211,533.503113,526.512573,528.998901,528.998901,1457900
24/02/2015,527.099365,533.852173,525.358948,533.156006,533.156006,1005100
25/02/2015,532.967041,543.230591,532.514526,540.893433,540.893433,1826000
26/02/2015,540.237061,553.096313,538.536377,552.43988,552.43988,2311500
27/02/2015,551.206665,561.619385,549.874023,555.343933,555.343933,2410200
2/03/2015,557.46228,569.018677,555.692017,568.213074,568.213074,2129600
3/03/2015,567.327942,572.240906,563.419495,570.500488,570.500488,1704800
4/03/2015,568.740173,573.951538,564.901306,570.231995,570.231995,1718500
5/03/2015,571.872925,574.747131,570.27179,572.181274,572.181274,1389600
6/03/2015,571.733704,573.523865,563.658142,564.578125,564.578125,1659100
9/03/2015,563.757629,567.148926,560.450806,565.736694,565.736694,1062100
10/03/2015,561.161926,561.758606,551.694031,551.972473,551.972473,1772400
11/03/2015,552.101746,555.085327,547.666138,548.163452,548.163452,1820800
12/03/2015,550.480652,553.325012,547.447388,552.469727,552.469727,1389600
13/03/2015,550.470703,555.343933,541.241516,544.324585,544.324585,1703600
16/03/2015,547.934692,553.802368,543.01178,551.47522,551.47522,1641000
17/03/2015,548.690552,550.769104,545.000854,547.825317,547.825317,1803200
18/03/2015,549.476196,556.71637,544.006287,556.437866,556.437866,2130200
19/03/2015,556.328491,557.730774,553.101257,554.936157,554.936157,1197300
20/03/2015,558.576111,558.645752,555.990356,557.293213,557.293213,2616900
23/03/2015,557.362793,559.282227,552.787964,555.751648,555.751648,1630100
24/03/2015,559.48114,571.445313,558.13855,567.069397,567.069397,2583300
25/03/2015,567.377686,569.128052,555.682068,555.726807,555.726807,2152300
26/03/2015,554.53833,555.841187,547.636353,552.131592,552.131592,1572600
27/03/2015,549.97345,552.240967,545.130127,545.338989,545.338989,1894400
30/03/2015,548.601013,550.440918,545.169922,549.008789,549.008789,1287500
31/03/2015,546.989868,551.674133,543.727844,545.000854,545.000854,1588000
1/04/2015,545.597534,548.123657,536.547363,539.590576,539.590576,1952900
2/04/2015,537.889954,537.889954,530.925293,532.59906,532.59906,1716400
6/04/2015,529.30719,535.463318,526.671692,533.827332,533.827332,1324400
7/04/2015,535.135132,539.71991,533.066528,534.080933,534.080933,1302900
8/04/2015,535.433472,540.873535,535.433472,538.645813,538.645813,1178500
9/04/2015,538.06897,538.983948,532.559326,537.820374,537.820374,1557900
10/04/2015,539.322083,539.322083,534.369324,537.054565,537.054565,1409500
13/04/2015,535.463318,541.082397,534.369324,536.219177,536.219177,1645300
14/04/2015,533.315125,534.62793,525.201782,527.487183,527.487183,2597300
15/04/2015,525.808838,531.805847,520.358765,529.617859,529.617859,2325200
16/04/2015,526.999878,532.658752,526.711487,530.87854,530.87854,1299900
17/04/2015,525.766663,526.940247,518.158569,521.181885,521.181885,2144100
20/04/2015,522.72345,533.156006,521.629456,532.44989,532.44989,1679300
21/04/2015,534.570618,536.440369,530.756592,531.049988,531.049988,1849800
22/04/2015,531.475281,538.118713,528.839783,536.413086,536.413086,1593600
23/04/2015,538.039124,547.944641,537.273376,544.006287,544.006287,4184900
24/04/2015,563.00177,568.01416,554.200195,561.967468,561.967468,4932500
27/04/2015,563.390015,565.950012,553.200012,555.369995,555.369995,2398000
28/04/2015,554.640015,556.02002,550.366028,553.679993,553.679993,1491000
29/04/2015,550.469971,553.679993,546.905029,549.080017,549.080017,1698800
30/04/2015,547.869995,548.590027,535.049988,537.340027,537.340027,2082200
1/05/2015,538.429993,539.539978,532.099976,537.900024,537.900024,1768200
4/05/2015,538.530029,544.070007,535.059998,540.780029,540.780029,1308000
5/05/2015,538.210022,539.73999,530.390991,530.799988,530.799988,1383100
6/05/2015,531.23999,532.380005,521.085022,524.219971,524.219971,1567000
7/05/2015,523.98999,533.460022,521.75,530.700012,530.700012,1546300
8/05/2015,536.650024,541.150024,525,538.219971,538.219971,1527600
11/05/2015,538.369995,541.97998,535.400024,535.700012,535.700012,905300
12/05/2015,531.599976,533.208984,525.26001,529.039978,529.039978,1634200
13/05/2015,530.559998,534.322021,528.655029,529.619995,529.619995,1252300
14/05/2015,533.77002,539,532.409973,538.400024,538.400024,1403900
15/05/2015,539.179993,539.273987,530.380005,533.849976,533.849976,1971300
18/05/2015,532.01001,534.820007,528.849976,532.299988,532.299988,1998600
19/05/2015,533.97998,540.659973,533.039978,537.359985,537.359985,1966900
20/05/2015,538.48999,542.919983,532.971985,539.27002,539.27002,1430800
21/05/2015,537.950012,543.840027,535.97998,542.51001,542.51001,1462700
22/05/2015,540.150024,544.190002,539.51001,540.109985,540.109985,1176200
26/05/2015,538.119995,539,529.880005,532.320007,532.320007,2406500
27/05/2015,532.799988,540.549988,531.710022,539.789978,539.789978,1525000
28/05/2015,538.01001,540.609985,536.25,539.780029,539.780029,1029800
29/05/2015,537.369995,538.630005,531.450012,532.109985,532.109985,2584900
1/06/2015,536.789978,536.789978,529.76001,533.98999,533.98999,1904300
2/06/2015,532.929993,543,531.330017,539.179993,539.179993,1934700
3/06/2015,539.909973,543.5,537.109985,540.309998,540.309998,1717000
4/06/2015,537.76001,540.590027,534.320007,536.700012,536.700012,1348300
5/06/2015,536.349976,537.200012,532.52002,533.330017,533.330017,1388200
8/06/2015,533.309998,534.119995,526.23999,526.830017,526.830017,1520600
9/06/2015,527.559998,529.200012,523.01001,526.690002,526.690002,1455300
10/06/2015,529.359985,538.359985,529.349976,536.690002,536.690002,1815000
11/06/2015,538.424988,538.97998,533.02002,534.609985,534.609985,1217500
12/06/2015,531.599976,533.119995,530.159973,532.330017,532.330017,955800
15/06/2015,528,528.299988,524,527.200012,527.200012,1632700
16/06/2015,528.400024,529.640015,525.559998,528.150024,528.150024,1071800
17/06/2015,529.369995,530.97998,525.099976,529.26001,529.26001,1294200
18/06/2015,531,538.150024,530.789978,536.72998,536.72998,1833100
19/06/2015,537.210022,538.25,533.01001,536.690002,536.690002,1893500
22/06/2015,539.590027,543.73999,537.530029,538.190002,538.190002,1250300
23/06/2015,539.640015,541.499023,535.25,540.47998,540.47998,1197500
24/06/2015,540,540,535.659973,537.840027,537.840027,1286600
25/06/2015,538.869995,540.900024,535.22998,535.22998,535.22998,1335700
26/06/2015,537.26001,537.76001,531.349976,531.690002,531.690002,2109100
29/06/2015,525.01001,528.609985,520.539978,521.52002,521.52002,1937800
30/06/2015,526.02002,526.25,520.5,520.51001,520.51001,2235600
1/07/2015,524.72998,525.690002,518.22998,521.840027,521.840027,1961000
2/07/2015,521.080017,524.650024,521.080017,523.400024,523.400024,1235900
6/07/2015,519.5,525.25,519,522.859985,522.859985,1280500
7/07/2015,523.130005,526.179993,515.179993,525.02002,525.02002,1597200
8/07/2015,521.049988,522.734009,516.109985,516.830017,516.830017,1296700
9/07/2015,523.119995,523.77002,520.349976,520.679993,520.679993,1842300
10/07/2015,526.289978,532.559998,525.549988,530.130005,530.130005,1956700
13/07/2015,532.880005,547.109985,532.400024,546.549988,546.549988,2206500
14/07/2015,546.76001,565.848999,546.710022,561.099976,561.099976,3244100
15/07/2015,560.130005,566.502991,556.789978,560.219971,560.219971,1784600
16/07/2015,565.119995,580.679993,565,579.849976,579.849976,4768300
17/07/2015,649,674.468018,645,672.929993,672.929993,11164900
20/07/2015,659.23999,668.880005,653.01001,663.02002,663.02002,5860900
21/07/2015,655.210022,673,654.299988,662.299988,662.299988,3377200
22/07/2015,660.890015,678.640015,659,662.099976,662.099976,3929300
23/07/2015,661.27002,663.630005,641,644.280029,644.280029,3029100
24/07/2015,647,648.169983,622.52002,623.559998,623.559998,3625700
27/07/2015,621,634.299988,620.5,627.26001,627.26001,2675400
28/07/2015,632.830017,632.830017,623.309998,628,628,1727300
29/07/2015,628.799988,633.359985,622.650024,631.929993,631.929993,1575100
30/07/2015,630,635.219971,622.049988,632.590027,632.590027,1474200
31/07/2015,631.380005,632.909973,625.5,625.609985,625.609985,1706100
3/08/2015,625.340027,633.05603,625.340027,631.210022,631.210022,1304500
4/08/2015,628.419983,634.809998,627.159973,629.25,629.25,1490900
5/08/2015,634.330017,647.859985,633.159973,643.780029,643.780029,2334300
6/08/2015,645,645.379028,632.25,642.679993,642.679993,1572600
7/08/2015,640.22998,642.679993,629.710022,635.299988,635.299988,1403900
10/08/2015,639.47998,643.440002,631.249023,633.72998,633.72998,1809200
11/08/2015,669.200012,674.900024,654.27002,660.780029,660.780029,5000900
12/08/2015,663.080017,665,652.289978,659.559998,659.559998,2936700
13/08/2015,659.322021,664.5,651.661011,656.450012,656.450012,1810700
14/08/2015,655.01001,659.85498,652.659973,657.119995,657.119995,1069900
17/08/2015,656.799988,661.380005,651.23999,660.869995,660.869995,1051700
18/08/2015,661.900024,664,653.460022,656.130005,656.130005,1456100
19/08/2015,656.599976,667,654.190002,660.900024,660.900024,2134100
20/08/2015,655.460022,662.98999,642.900024,646.830017,646.830017,2855300
21/08/2015,639.780029,640.049988,612.330017,612.47998,612.47998,4265200
24/08/2015,573,599.330017,565.049988,589.609985,589.609985,5770300
25/08/2015,614.909973,617.450012,581.109985,582.059998,582.059998,3538000
26/08/2015,610.349976,631.710022,599.049988,628.619995,628.619995,4235900
27/08/2015,639.400024,643.590027,622,637.609985,637.609985,3491300
28/08/2015,632.820007,636.880005,624.559998,630.380005,630.380005,1978700
31/08/2015,627.539978,635.799988,617.679993,618.25,618.25,2161200
1/09/2015,602.359985,612.859985,594.099976,597.789978,597.789978,3702100
2/09/2015,605.590027,614.340027,599.710022,614.340027,614.340027,2575600
3/09/2015,617,619.710022,602.820984,606.25,606.25,1759600
4/09/2015,600,603.469971,595.25,600.700012,600.700012,2089000
8/09/2015,612.48999,616.309998,604.119995,614.659973,614.659973,2279500
9/09/2015,621.219971,626.52002,609.599976,612.719971,612.719971,1693900
10/09/2015,613.099976,624.159973,611.429993,621.349976,621.349976,1905300
11/09/2015,619.75,625.780029,617.419983,625.77002,625.77002,1373500
14/09/2015,625.700012,625.859985,619.429993,623.23999,623.23999,1702300
15/09/2015,626.700012,638.700012,623.780029,635.140015,635.140015,2082100
16/09/2015,635.469971,637.950012,632.320007,635.97998,635.97998,1286500
17/09/2015,637.789978,650.900024,635.02002,642.900024,642.900024,2274700
18/09/2015,636.789978,640,627.02002,629.25,629.25,5087600
21/09/2015,634.400024,636.48999,625.940002,635.440002,635.440002,1788500
22/09/2015,627,627.549988,615.429993,622.690002,622.690002,2562900
23/09/2015,622.049988,628.929993,620,622.359985,622.359985,1470900
24/09/2015,616.640015,627.320007,612.400024,625.799988,625.799988,2240100
25/09/2015,629.77002,629.77002,611,611.969971,611.969971,2174000
28/09/2015,610.340027,614.60498,589.380005,594.890015,594.890015,3127700
29/09/2015,597.280029,605,590.219971,594.969971,594.969971,2309500
30/09/2015,603.280029,608.76001,600.72998,608.419983,608.419983,2403800
1/10/2015,608.369995,612.090027,599.849976,611.289978,611.289978,1867600
2/10/2015,607.200012,627.340027,603.130005,626.909973,626.909973,2684800
5/10/2015,632,643.01001,627,641.469971,641.469971,1803600
6/10/2015,638.840027,649.25,636.530029,645.440002,645.440002,2166300
7/10/2015,649.23999,650.609009,632.150024,642.359985,642.359985,2092700
8/10/2015,641.359985,644.450012,625.559998,639.159973,639.159973,2182100
9/10/2015,640,645.98999,635.317993,643.609985,643.609985,1648700
12/10/2015,642.090027,648.5,639.01001,646.669983,646.669983,1275200
13/10/2015,643.150024,657.812012,643.150024,652.299988,652.299988,1807700
14/10/2015,653.210022,659.390015,648.849976,651.159973,651.159973,1415500
15/10/2015,654.659973,663.130005,654.460022,661.73999,661.73999,1885700
16/10/2015,664.109985,664.969971,657.200012,662.200012,662.200012,1611100
19/10/2015,661.179993,666.820007,659.580017,666.099976,666.099976,1477300
20/10/2015,664.039978,664.719971,644.195007,650.280029,650.280029,2490000
21/10/2015,654.150024,655.869995,641.72998,642.609985,642.609985,1791100
22/10/2015,646.700012,657.799988,644.01001,651.789978,651.789978,4071000
23/10/2015,727.5,730,701.5,702,702,6653900
26/10/2015,701.549988,719.150024,701.26001,712.780029,712.780029,2716600
27/10/2015,707.380005,713.619995,704.549988,708.48999,708.48999,2245800
28/10/2015,707.330017,712.97998,703.080017,712.950012,712.950012,2178900
29/10/2015,710.5,718.26001,710.01001,716.919983,716.919983,1454100
30/10/2015,715.72998,718,710.049988,710.809998,710.809998,1908800
2/11/2015,711.059998,721.619995,705.849976,721.109985,721.109985,1886300
3/11/2015,718.859985,724.650024,714.719971,722.159973,722.159973,1565400
4/11/2015,722,733.099976,721.900024,728.109985,728.109985,1704600
5/11/2015,729.469971,739.47998,729.469971,731.25,731.25,1861600
6/11/2015,731.5,735.409973,727.01001,733.76001,733.76001,1511600
9/11/2015,730.200012,734.710022,719.429993,724.890015,724.890015,2069800
10/11/2015,724.400024,730.590027,718.5,728.320007,728.320007,1608000
11/11/2015,732.460022,741,730.22998,735.400024,735.400024,1366400
12/11/2015,731,737.799988,728.64502,731.22998,731.22998,1837200
13/11/2015,729.169983,731.150024,716.72998,717,717,2075500
16/11/2015,715.599976,729.48999,711.330017,728.960022,728.960022,1905900
17/11/2015,729.289978,731.844971,723.026978,725.299988,725.299988,1510900
18/11/2015,727.580017,741.409973,727,740,740,1684300
19/11/2015,738.73999,742,737.429993,738.409973,738.409973,1327100
20/11/2015,746.530029,757.919983,743,756.599976,756.599976,2212300
23/11/2015,757.450012,762.708008,751.820007,755.97998,755.97998,1414500
24/11/2015,752,755.278992,737.630005,748.280029,748.280029,2333100
25/11/2015,748.140015,752,746.059998,748.150024,748.150024,1122100
27/11/2015,748.460022,753.409973,747.48999,750.26001,750.26001,838500
30/11/2015,748.809998,754.929993,741.27002,742.599976,742.599976,2097600
1/12/2015,747.109985,768.950012,746.700012,767.039978,767.039978,2134600
2/12/2015,768.900024,775.955017,758.960022,762.380005,762.380005,2230400
3/12/2015,766.01001,768.994995,745.630005,752.539978,752.539978,2590600
4/12/2015,753.099976,768.48999,750,766.809998,766.809998,2757300
7/12/2015,767.77002,768.72998,755.090027,763.25,763.25,1812300
8/12/2015,757.890015,764.799988,754.200012,762.369995,762.369995,1829500
9/12/2015,759.169983,764.22998,737.000977,751.609985,751.609985,2700000
10/12/2015,752.849976,755.849976,743.830017,749.460022,749.460022,1984900
11/12/2015,741.159973,745.710022,736.75,738.869995,738.869995,2224400
14/12/2015,741.789978,748.72998,724.169983,747.77002,747.77002,2412500
15/12/2015,753,758.080017,743.01001,743.400024,743.400024,2666200
16/12/2015,750,760.590027,739.434998,758.090027,758.090027,1993300
17/12/2015,762.419983,762.679993,749,749.429993,749.429993,1553400
18/12/2015,746.51001,754.130005,738.150024,739.309998,739.309998,3148700
21/12/2015,746.130005,750,740,747.77002,747.77002,1525700
22/12/2015,751.650024,754.849976,745.530029,750,750,1365400
23/12/2015,753.469971,754.210022,744,750.309998,750.309998,1565900
24/12/2015,749.549988,751.349976,746.619995,748.400024,748.400024,527200
28/12/2015,752.919983,762.98999,749.52002,762.51001,762.51001,1515300
29/12/2015,766.690002,779.97998,766.429993,776.599976,776.599976,1765000
30/12/2015,776.599976,777.599976,766.900024,771,771,1293300
31/12/2015,769.5,769.5,758.340027,758.880005,758.880005,1500900
4/01/2016,743,744.059998,731.257996,741.840027,741.840027,3272800
5/01/2016,746.450012,752,738.640015,742.580017,742.580017,1950700
6/01/2016,730,747.179993,728.919983,743.619995,743.619995,1947000
7/01/2016,730.309998,738.5,719.059998,726.390015,726.390015,2963700
8/01/2016,731.450012,733.22998,713,714.469971,714.469971,2450900
11/01/2016,716.609985,718.85498,703.539978,716.030029,716.030029,2089300
12/01/2016,721.679993,728.75,717.317017,726.070007,726.070007,2024500
13/01/2016,730.849976,734.73999,698.609985,700.559998,700.559998,2501700
14/01/2016,705.380005,721.924988,689.099976,714.719971,714.719971,2225800
15/01/2016,692.289978,706.73999,685.369995,694.450012,694.450012,3608100
19/01/2016,703.299988,709.97998,693.409973,701.789978,701.789978,2268100
20/01/2016,688.609985,706.849976,673.26001,698.450012,698.450012,3445000
21/01/2016,702.179993,719.190002,694.460022,706.590027,706.590027,2412200
22/01/2016,723.599976,728.130005,720.120972,725.25,725.25,2011800
25/01/2016,723.580017,729.679993,710.01001,711.669983,711.669983,1711700
26/01/2016,713.849976,718.280029,706.47998,713.039978,713.039978,1324300
27/01/2016,713.669983,718.234985,694.390015,699.98999,699.98999,2194200
28/01/2016,722.219971,733.690002,712.349976,730.960022,730.960022,2676400
29/01/2016,731.530029,744.98999,726.799988,742.950012,742.950012,3474300
1/02/2016,750.460022,757.859985,743.27002,752,752,5139200
2/02/2016,784.5,789.869995,764.650024,764.650024,764.650024,6348100
3/02/2016,770.219971,774.5,720.5,726.950012,726.950012,6171000
4/02/2016,722.809998,727,701.859985,708.01001,708.01001,5145900
5/02/2016,703.869995,703.98999,680.150024,683.570007,683.570007,5105700
8/02/2016,667.849976,684.030029,663.059998,682.73999,682.73999,4247400
9/02/2016,672.320007,699.900024,668.77002,678.109985,678.109985,3604300
10/02/2016,686.859985,701.309998,682.130005,684.119995,684.119995,2638000
11/02/2016,675,689.349976,668.867981,683.109985,683.109985,3024000
12/02/2016,690.26001,693.75,678.599976,682.400024,682.400024,2141400
16/02/2016,692.97998,698,685.049988,691,691,2520000
17/02/2016,698.090027,709.75,691.380005,708.400024,708.400024,2492600
18/02/2016,710,712.349976,696.030029,697.349976,697.349976,1883200
19/02/2016,695.030029,703.080994,694.049988,700.909973,700.909973,1589300
22/02/2016,707.450012,713.23999,702.51001,706.460022,706.460022,1949800
23/02/2016,701.450012,708.400024,693.580017,695.849976,695.849976,2009300
24/02/2016,688.919983,700,680.780029,699.559998,699.559998,1963600
25/02/2016,700.01001,705.97998,690.585022,705.75,705.75,1631900
26/02/2016,708.580017,713.429993,700.859985,705.070007,705.070007,2243500
29/02/2016,700.320007,710.890015,697.679993,697.77002,697.77002,2481100
1/03/2016,703.619995,718.809998,699.77002,718.809998,718.809998,2151400
2/03/2016,719,720,712,718.849976,718.849976,1629000
3/03/2016,718.679993,719.450012,706.02002,712.419983,712.419983,1956800
4/03/2016,714.98999,716.48999,706.02002,710.890015,710.890015,1972100
7/03/2016,706.900024,708.091003,686.900024,695.159973,695.159973,2985100
8/03/2016,688.590027,703.789978,685.340027,693.969971,693.969971,2076300
9/03/2016,698.469971,705.679993,694,705.23999,705.23999,1421500
10/03/2016,708.119995,716.440002,703.359985,712.820007,712.820007,2829400
11/03/2016,720,726.919983,717.125,726.820007,726.820007,1970800
14/03/2016,726.809998,735.5,725.150024,730.48999,730.48999,1718300
15/03/2016,726.919983,732.289978,724.77002,728.330017,728.330017,1721000
16/03/2016,726.369995,737.469971,724.51001,736.090027,736.090027,1624400
17/03/2016,736.450012,743.070007,736,737.780029,737.780029,1860800
18/03/2016,741.859985,742,731.830017,737.599976,737.599976,2980700
21/03/2016,736.5,742.5,733.515991,742.090027,742.090027,1836500
22/03/2016,737.460022,745,737.460022,740.75,740.75,1269700
23/03/2016,742.359985,745.719971,736.150024,738.059998,738.059998,1432100
24/03/2016,732.01001,737.747009,731,735.299988,735.299988,1594900
28/03/2016,736.789978,738.98999,732.5,733.530029,733.530029,1301300
29/03/2016,734.590027,747.25,728.76001,744.77002,744.77002,1902100
30/03/2016,750.099976,757.880005,748.73999,750.530029,750.530029,1782400
31/03/2016,749.25,750.849976,740.940002,744.950012,744.950012,1718800
1/04/2016,738.599976,750.340027,737,749.909973,749.909973,1576700
4/04/2016,750.059998,752.799988,742.429993,745.289978,745.289978,1134200
5/04/2016,738,742.799988,735.369995,737.799988,737.799988,1132300
